DATE,PRCP,TMAX,TMIN,RAIN
09-10-01,0,58,45,0
10-10-01,0.3,52,44,1
11-10-01,0,57,46,0
12-10-01,0.04,56,48,1
13-10-01,0.04,54,48,1
14-10-01,0.04,57,48,1
15-10-01,0,61,46,0
16-10-01,0.15,56,43,1
17-10-01,0,55,42,0
18-10-01,0,54,43,0
19-10-01,0.05,58,46,1
20-10-01,0,51,42,0
21-10-01,0.24,53,43,1
22-10-01,0.15,55,47,1
23-10-01,0.01,55,44,1
24-10-01,0.4,49,43,1
25-10-01,0.13,55,45,1
26-10-01,0.42,57,45,1
27-10-01,0.4,45,38,1
28-10-01,0,50,32,0
29-10-01,0.01,51,37,1
30-10-01,0.26,54,46,1
31-10-01,0.44,53,46,1
01-11-01,0.07,53,47,1
02-11-01,0.1,54,44,1
03-11-01,0.01,55,41,1
04-11-01,0.41,52,44,1
05-11-01,0,50,36,0
06-11-01,0,47,38,0
07-11-01,0,56,36,0
08-11-01,0,52,36,0
09-11-01,0,55,37,0
10-11-01,0,54,39,0
11-11-01,0.05,56,44,1
12-11-01,0.42,54,48,1
13-11-01,1.19,54,50,1
14-11-01,2.61,60,52,1
15-11-01,0.23,62,46,1
16-11-01,0.1,50,45,1
17-11-01,0,48,40,0
18-11-01,0,58,36,0
19-11-01,0.8,56,47,1
20-11-01,0.4,56,48,1
21-11-01,0.16,52,45,1
22-11-01,1.14,47,44,1
23-11-01,0,49,41,0
24-11-01,0,48,40,0
25-11-01,0.05,43,39,1
26-11-01,0,47,39,0
27-11-01,0,43,39,0
28-11-01,0.82,44,34,1
29-11-01,0.25,46,40,1
30-11-01,0.45,45,39,1
01-12-01,0.39,51,42,1
02-12-01,0.22,43,39,1
03-12-01,0.19,44,37,1
04-12-01,0.18,41,36,1
05-12-01,0.2,41,35,1
06-12-01,0.18,47,37,1
07-12-01,0,50,38,0
08-12-01,0.04,50,40,1
09-12-01,0.08,42,35,1
10-12-01,0.19,40,37,1
11-12-01,0.03,45,35,1
12-12-01,0.29,47,35,1
13-12-01,1.63,51,43,1
14-12-01,0,45,35,0
15-12-01,0.52,47,37,1
16-12-01,1.21,51,43,1
17-12-01,0,44,35,0
18-12-01,0.09,45,37,1
19-12-01,0.11,42,33,1
20-12-01,0.04,40,37,1
21-12-01,0,45,35,0
22-12-01,0,49,33,0
23-12-01,0,49,32,0
24-12-01,0,53,34,0
25-12-01,0,48,30,0
26-12-01,0,47,31,0
27-12-01,0.1,50,39,1
28-12-01,0.04,54,38,1
29-12-01,0,49,35,0
30-12-01,0,50,31,0
31-12-01,0.16,48,40,1
01-01-02,0.61,50,41,1
02-01-02,0.03,51,41,1
03-01-02,0,50,38,0
04-01-02,0,51,40,0
05-01-02,0.19,50,42,1
06-01-02,0.9,57,42,1
07-01-02,1.13,59,51,1
08-01-02,0.25,52,46,1
09-01-02,0,49,40,0
10-01-02,0,48,39,0
11-01-02,0.04,51,42,1
12-01-02,0.25,50,39,1
13-01-02,0,42,34,0
14-01-02,0,41,35,0
15-01-02,0,40,35,0
16-01-02,0,39,30,0
17-01-02,0,40,36,0
18-01-02,0.18,41,33,1
19-01-02,0.1,43,37,1
20-01-02,0.24,45,39,1
21-01-02,0,40,35,0
22-01-02,0,41,35,0
23-01-02,0.05,44,35,1
24-01-02,1.21,44,42,1
25-01-02,0.25,43,33,1
26-01-02,0.07,38,31,1
27-01-02,0.13,36,28,1
28-01-02,0,35,25,0
29-01-02,0.07,34,25,1
30-01-02,0.03,41,33,1
31-01-02,0.25,41,37,1
01-02-02,0.01,45,38,1
02-02-02,0.01,51,33,1
03-02-02,0.03,47,37,1
04-02-02,0,48,33,0
05-02-02,0.16,45,35,1
06-02-02,0.47,50,41,1
07-02-02,0.69,45,38,1
08-02-02,0,47,38,0
09-02-02,0,53,36,0
10-02-02,0.01,49,37,1
11-02-02,0,44,33,0
12-02-02,0,45,30,0
13-02-02,0,44,29,0
14-02-02,0,49,33,0
15-02-02,0,58,34,0
16-02-02,0.07,49,39,1
17-02-02,0.05,48,37,1
18-02-02,0.1,51,41,1
19-02-02,0.33,49,38,1
20-02-02,0.04,50,35,1
21-02-02,0.95,56,43,1
22-02-02,0.71,53,44,1
23-02-02,0.5,44,36,1
24-02-02,0.01,41,32,1
25-02-02,0,50,28,0
26-02-02,0,48,33,0
27-02-02,0.02,44,29,1
28-02-02,0.01,47,33,1
01-03-02,0,48,30,0
02-03-02,0,51,30,0
03-03-02,0,55,31,0
04-03-02,0,57,35,0
05-03-02,0.01,46,36,1
06-03-02,0,38,31,0
07-03-02,0,39,28,0
08-03-02,0,40,30,0
09-03-02,0.05,50,35,1
10-03-02,0.11,49,41,1
11-03-02,1.01,51,43,1
12-03-02,0.44,45,38,1
13-03-02,0.03,44,38,1
14-03-02,0,47,38,0
15-03-02,0.13,42,35,1
16-03-02,0.34,36,32,1
17-03-02,0,40,31,0
18-03-02,0.13,40,33,1
19-03-02,0.37,42,37,1
20-03-02,0.17,37,31,1
21-03-02,0,52,34,0
22-03-02,0,53,34,0
23-03-02,0.02,58,40,1
24-03-02,0.01,53,44,1
25-03-02,0,55,42,0
26-03-02,0,47,40,0
27-03-02,0,46,34,0
28-03-02,0,52,42,0
29-03-02,0,53,42,0
30-03-02,0,53,42,0
31-03-02,0,54,45,0
01-04-02,0.01,52,40,1
02-04-02,0,55,37,0
03-04-02,0,61,36,0
04-04-02,0,65,39,0
05-04-02,0,55,43,0
06-04-02,0,56,46,0
07-04-02,0.02,51,41,1
08-04-02,0,60,49,0
09-04-02,0.84,57,46,1
10-04-02,0.44,54,47,1
11-04-02,0.18,58,48,1
12-04-02,0.22,57,50,1
13-04-02,1.45,56,50,1
14-04-02,0.17,53,39,1
15-04-02,0.07,48,39,1
16-04-02,0.19,47,39,1
17-04-02,0,53,39,0
18-04-02,0,57,40,0
19-04-02,0,52,43,0
20-04-02,0,55,42,0
21-04-02,0.05,49,42,1
22-04-02,0.01,53,39,1
23-04-02,0,55,34,0
24-04-02,0,60,36,0
25-04-02,0,59,41,0
26-04-02,0.29,47,42,1
27-04-02,0.35,51,43,1
28-04-02,0,63,39,0
29-04-02,0,65,41,0
30-04-02,0,66,45,0
01-05-02,0,51,45,0
02-05-02,0.03,53,42,1
03-05-02,0,57,39,0
04-05-02,0,52,43,0
05-05-02,0,52,40,0
06-05-02,0.09,49,36,1
07-05-02,0,53,35,0
08-05-02,0,55,38,0
09-05-02,0,55,43,0
10-05-02,0,61,41,0
11-05-02,0,65,43,0
12-05-02,0,80,46,0
13-05-02,0.11,58,47,1
14-05-02,0,56,45,0
15-05-02,0,61,42,0
16-05-02,0.14,66,43,1
17-05-02,0.06,61,45,1
18-05-02,0.01,64,49,1
19-05-02,0.11,58,49,1
20-05-02,0.1,64,48,1
21-05-02,0.06,60,48,1
22-05-02,0.08,61,48,1
23-05-02,0,62,47,0
24-05-02,0,68,45,0
25-05-02,0.01,67,51,1
26-05-02,0,68,53,0
27-05-02,0.09,68,52,1
28-05-02,0.21,65,54,1
29-05-02,0.01,62,51,1
30-05-02,0,65,47,0
31-05-02,0,67,48,0
01-06-02,0,69,51,0
02-06-02,0,67,48,0
03-06-02,0,68,49,0
04-06-02,0.04,65,53,1
05-06-02,0.07,67,53,1
06-06-02,0.01,62,49,1
07-06-02,0.28,55,44,1
08-06-02,0.01,59,42,1
09-06-02,0,72,47,0
10-06-02,0,67,50,0
11-06-02,0,75,49,0
12-06-02,0,82,56,0
13-06-02,0,94,58,0
14-06-02,0,68,54,0
15-06-02,0,67,51,0
16-06-02,0,64,52,0
17-06-02,0.29,62,53,1
18-06-02,0.08,64,51,1
19-06-02,0,67,50,0
20-06-02,0,75,51,0
21-06-02,0,83,55,0
22-06-02,0,73,53,0
23-06-02,0,72,54,0
24-06-02,0,75,58,0
25-06-02,0,85,55,0
26-06-02,0,85,58,0
27-06-02,0.14,69,54,1
28-06-02,0.79,62,53,1
29-06-02,0.02,66,54,1
30-06-02,0,67,54,0
01-07-02,0,67,53,0
02-07-02,0,68,52,0
03-07-02,0,67,52,0
04-07-02,0,65,52,0
05-07-02,0,70,51,0
06-07-02,0,77,55,0
07-07-02,0.58,66,57,1
08-07-02,0,70,55,0
09-07-02,0,78,54,0
10-07-02,0,89,60,0
11-07-02,0,81,56,0
12-07-02,0,83,56,0
13-07-02,0,79,56,0
14-07-02,0,66,55,0
15-07-02,0,77,52,0
16-07-02,0,79,54,0
17-07-02,0,77,57,0
18-07-02,0,75,59,0
19-07-02,0,73,59,0
20-07-02,0,77,59,0
21-07-02,0,81,56,0
22-07-02,0,88,65,0
23-07-02,0,87,59,0
24-07-02,0,81,58,0
25-07-02,0,67,59,0
26-07-02,0.03,62,57,1
27-07-02,0,73,54,0
28-07-02,0.01,64,55,1
29-07-02,0,70,56,0
30-07-02,0.02,71,55,1
31-07-02,0,72,49,0
01-08-02,0,75,54,0
02-08-02,0,70,50,0
03-08-02,0,66,52,0
04-08-02,0.01,66,53,1
05-08-02,0.02,68,52,1
06-08-02,0,69,52,0
07-08-02,0,72,54,0
08-08-02,0,78,53,0
09-08-02,0,82,56,0
10-08-02,0,74,58,0
11-08-02,0,79,54,0
12-08-02,0,82,56,0
13-08-02,0,92,65,0
14-08-02,0,85,61,0
15-08-02,0,82,54,0
16-08-02,0,80,55,0
17-08-02,0,78,54,0
18-08-02,0,74,51,0
19-08-02,0,70,51,0
20-08-02,0,67,55,0
21-08-02,0,69,54,0
22-08-02,0,77,51,0
23-08-02,0,82,54,0
24-08-02,0,78,54,0
25-08-02,0.01,66,57,1
26-08-02,0,74,60,0
27-08-02,0,81,57,0
28-08-02,0,87,58,0
29-08-02,0,75,54,0
30-08-02,0,71,54,0
31-08-02,0,77,53,0
01-09-02,0,70,56,0
02-09-02,0.08,72,55,1
03-09-02,0,66,50,0
04-09-02,0,69,47,0
05-09-02,0,69,47,0
06-09-02,0,67,47,0
07-09-02,0,67,52,0
08-09-02,0.01,62,48,1
09-09-02,0,76,54,0
10-09-02,0,77,53,0
11-09-02,0,76,55,0
12-09-02,0,80,54,0
13-09-02,0,80,55,0
14-09-02,0,76,56,0
15-09-02,0,65,56,0
16-09-02,0.13,65,55,1
17-09-02,0.05,66,51,1
18-09-02,0,70,47,0
19-09-02,0,68,50,0
20-09-02,0,66,48,0
21-09-02,0,71,47,0
22-09-02,0,75,52,0
23-09-02,0,75,50,0
24-09-02,0,72,51,0
25-09-02,0,74,54,0
26-09-02,0,70,50,0
27-09-02,0,68,50,0
28-09-02,0,72,49,0
29-09-02,0.15,61,49,1
30-09-02,0,57,45,0
01-10-02,0,62,40,0
02-10-02,0,60,43,0
03-10-02,0.49,56,53,1
04-10-02,0.01,61,52,1
05-10-02,0.02,60,50,1
06-10-02,0,64,52,0
07-10-02,0,63,50,0
08-10-02,0.01,61,50,1
09-10-02,0.02,58,51,1
10-10-02,0.03,55,45,1
11-10-02,0,55,42,0
12-10-02,0,61,40,0
13-10-02,0,61,38,0
14-10-02,0,64,41,0
15-10-02,0,67,45,0
16-10-02,0,70,49,0
17-10-02,0,67,43,0
18-10-02,0,53,46,0
19-10-02,0.03,59,51,1
20-10-02,0,58,51,0
21-10-02,0,58,53,0
22-10-02,0,60,50,0
23-10-02,0,56,41,0
24-10-02,0,50,38,0
25-10-02,0,48,43,0
26-10-02,0,47,39,0
27-10-02,0,50,39,0
28-10-02,0,54,43,0
29-10-02,0.06,53,40,1
30-10-02,0,50,34,0
31-10-02,0,55,38,0
01-11-02,0,56,33,0
02-11-02,0,58,31,0
03-11-02,0,51,30,0
04-11-02,0,51,30,0
05-11-02,0,59,45,0
06-11-02,0.6,54,46,1
07-11-02,0.29,59,46,1
08-11-02,0.17,53,47,1
09-11-02,0.47,54,45,1
10-11-02,0.09,53,42,1
11-11-02,0.11,56,47,1
12-11-02,0.62,57,49,1
13-11-02,0.18,56,46,1
14-11-02,0.08,54,43,1
15-11-02,0.01,51,41,1
16-11-02,0.42,53,41,1
17-11-02,0,53,45,0
18-11-02,0.23,53,45,1
19-11-02,0.24,56,51,1
20-11-02,0,63,45,0
21-11-02,0,59,46,0
22-11-02,0,52,49,0
23-11-02,0,50,44,0
24-11-02,0,51,35,0
25-11-02,0,46,30,0
26-11-02,0,49,33,0
27-11-02,0,51,33,0
28-11-02,0,52,34,0
29-11-02,0,47,35,0
30-11-02,0,44,34,0
01-12-02,0,49,35,0
02-12-02,0,49,38,0
03-12-02,0,44,34,0
04-12-02,0.13,47,42,1
05-12-02,0,53,35,0
06-12-02,0,51,36,0
07-12-02,0,42,35,0
08-12-02,0,45,33,0
09-12-02,0.12,47,35,1
10-12-02,0.38,48,42,1
11-12-02,0.54,52,42,1
12-12-02,0.61,57,44,1
13-12-02,0.19,52,44,1
14-12-02,1.31,59,46,1
15-12-02,0.29,53,44,1
16-12-02,0.76,47,41,1
17-12-02,0.51,42,39,1
18-12-02,0.08,45,37,1
19-12-02,0.03,48,39,1
20-12-02,0,50,42,0
21-12-02,0,45,39,0
22-12-02,0,44,35,0
23-12-02,0,46,28,0
24-12-02,0.15,42,35,1
25-12-02,0.21,52,41,1
26-12-02,0,45,38,0
27-12-02,0.19,52,37,1
28-12-02,0.06,42,36,1
29-12-02,0.18,43,35,1
30-12-02,0.15,45,37,1
31-12-02,0.09,46,39,1
01-01-03,0.95,46,41,1
02-01-03,0.78,56,45,1
03-01-03,0.02,55,45,1
04-01-03,0.57,54,46,1
05-01-03,0,51,40,0
06-01-03,0,57,33,0
07-01-03,0,54,33,0
08-01-03,0,50,36,0
09-01-03,0,56,39,0
10-01-03,0,52,37,0
11-01-03,0.24,50,37,1
12-01-03,0.44,48,42,1
13-01-03,0.41,50,42,1
14-01-03,0,50,35,0
15-01-03,0,44,32,0
16-01-03,0,47,37,0
17-01-03,0,50,37,0
18-01-03,0,49,35,0
19-01-03,0,47,39,0
20-01-03,0,46,38,0
21-01-03,0.55,44,41,1
22-01-03,0.81,51,43,1
23-01-03,0.77,54,47,1
24-01-03,0.43,52,45,1
25-01-03,0.47,55,45,1
26-01-03,0.71,58,43,1
27-01-03,0.19,50,45,1
28-01-03,0.01,51,40,1
29-01-03,0.41,49,39,1
30-01-03,0.52,54,48,1
31-01-03,0.11,54,46,1
01-02-03,0.01,49,43,1
02-02-03,0.01,48,43,1
03-02-03,0.07,46,39,1
04-02-03,0,45,36,0
05-02-03,0,45,31,0
06-02-03,0,48,29,0
07-02-03,0,44,30,0
08-02-03,0,39,33,0
09-02-03,0.01,39,31,1
10-02-03,0,43,33,0
11-02-03,0,50,31,0
12-02-03,0,52,29,0
13-02-03,0,48,37,0
14-02-03,0,52,40,0
15-02-03,0.33,51,40,1
16-02-03,0.71,50,42,1
17-02-03,0.04,49,39,1
18-02-03,0.01,50,36,1
19-02-03,0.05,47,42,1
20-02-03,0.05,50,42,1
21-02-03,0.38,50,41,1
22-02-03,0.02,49,40,1
23-02-03,0,47,34,0
24-02-03,0,46,30,0
25-02-03,0,49,25,0
26-02-03,0,47,32,0
27-02-03,0,51,33,0
28-02-03,0.07,45,40,1
01-03-03,0,52,35,0
02-03-03,0.23,44,37,1
03-03-03,0,48,39,0
04-03-03,0,50,38,0
05-03-03,0,47,40,0
06-03-03,0,47,39,0
07-03-03,0.33,45,34,1
08-03-03,0.13,42,36,1
09-03-03,0.83,52,42,1
10-03-03,0.08,53,47,1
11-03-03,0.87,51,45,1
12-03-03,0.99,55,46,1
13-03-03,0.21,59,50,1
14-03-03,0.06,59,46,1
15-03-03,0.09,57,44,1
16-03-03,0.14,54,39,1
17-03-03,0,53,36,0
18-03-03,0.12,52,39,1
19-03-03,0.24,51,42,1
20-03-03,0.11,52,43,1
21-03-03,0.82,50,43,1
22-03-03,0.55,53,41,1
23-03-03,0.08,49,39,1
24-03-03,0.02,48,34,1
25-03-03,0.05,55,43,1
26-03-03,0.12,52,40,1
27-03-03,0,54,42,0
28-03-03,0,54,40,0
29-03-03,0,65,44,0
30-03-03,0.18,66,47,1
31-03-03,0.09,56,46,1
01-04-03,0.17,49,38,1
02-04-03,0.11,50,34,1
03-04-03,0.25,47,37,1
04-04-03,0,50,36,0
05-04-03,0.16,45,37,1
06-04-03,0,51,40,0
07-04-03,0.24,53,44,1
08-04-03,0.32,64,44,1
09-04-03,0,56,42,0
10-04-03,0.02,60,44,1
11-04-03,0.05,59,47,1
12-04-03,0.06,54,46,1
13-04-03,0.7,56,43,1
14-04-03,0,56,42,0
15-04-03,0,56,46,0
16-04-03,0,57,45,0
17-04-03,0.02,54,43,1
18-04-03,0,55,41,0
19-04-03,0,59,43,0
20-04-03,0.02,59,46,1
21-04-03,0.19,50,47,1
22-04-03,0.02,57,42,1
23-04-03,0.22,51,41,1
24-04-03,0.16,50,40,1
25-04-03,0,58,40,0
26-04-03,0.01,54,44,1
27-04-03,0,62,41,0
28-04-03,0,67,45,0
29-04-03,0.02,58,49,1
30-04-03,0,62,47,0
01-05-03,0,66,49,0
02-05-03,0,60,46,0
03-05-03,0.05,53,46,1
04-05-03,0.26,53,45,1
05-05-03,0.09,54,40,1
06-05-03,0.03,57,42,1
07-05-03,0,57,38,0
08-05-03,0,60,42,0
09-05-03,0,62,43,0
10-05-03,0,62,48,0
11-05-03,0,63,47,0
12-05-03,0,64,48,0
13-05-03,0,68,48,0
14-05-03,0,57,46,0
15-05-03,0.02,54,41,1
16-05-03,0.37,55,40,1
17-05-03,0.06,55,40,1
18-05-03,0,60,37,0
19-05-03,0,68,41,0
20-05-03,0.08,58,49,1
21-05-03,0.01,66,51,1
22-05-03,0.01,64,53,1
23-05-03,0,76,55,0
24-05-03,0.01,66,55,1
25-05-03,0.1,63,50,1
26-05-03,0.02,69,46,1
27-05-03,0,78,50,0
28-05-03,0,70,55,0
29-05-03,0,74,51,0
30-05-03,0.05,69,53,1
31-05-03,0,68,52,0
01-06-03,0,66,53,0
02-06-03,0,68,52,0
03-06-03,0,73,50,0
04-06-03,0,81,54,0
05-06-03,0,87,59,0
06-06-03,0,90,60,0
07-06-03,0,90,58,0
08-06-03,0,72,54,0
09-06-03,0,64,54,0
10-06-03,0.02,60,52,1
11-06-03,0,68,49,0
12-06-03,0,62,52,0
13-06-03,0.1,65,53,1
14-06-03,0,67,51,0
15-06-03,0,72,50,0
16-06-03,0,78,52,0
17-06-03,0,85,58,0
18-06-03,0.06,62,54,1
19-06-03,0,63,50,0
20-06-03,0.02,60,50,1
21-06-03,0.22,62,48,1
22-06-03,0.08,64,48,1
23-06-03,0,65,50,0
24-06-03,0,72,49,0
25-06-03,0,79,51,0
26-06-03,0,82,56,0
27-06-03,0,81,57,0
28-06-03,0,88,57,0
29-06-03,0,77,59,0
30-06-03,0.01,69,56,1
01-07-03,0,70,54,0
02-07-03,0,70,51,0
03-07-03,0,75,50,0
04-07-03,0,75,54,0
05-07-03,0,71,56,0
06-07-03,0,76,55,0
07-07-03,0,69,53,0
08-07-03,0,71,55,0
09-07-03,0,81,52,0
10-07-03,0,87,59,0
11-07-03,0,80,56,0
12-07-03,0,79,57,0
13-07-03,0.02,71,58,1
14-07-03,0.04,78,57,1
15-07-03,0,76,60,0
16-07-03,0,72,58,0
17-07-03,0,78,55,0
18-07-03,0,84,56,0
19-07-03,0,87,57,0
20-07-03,0,83,65,0
21-07-03,0,86,63,0
22-07-03,0,85,61,0
23-07-03,0,79,56,0
24-07-03,0,76,56,0
25-07-03,0,77,53,0
26-07-03,0,77,54,0
27-07-03,0,83,56,0
28-07-03,0,89,58,0
29-07-03,0,93,63,0
30-07-03,0,92,63,0
31-07-03,0,78,56,0
01-08-03,0,74,53,0
02-08-03,0,76,58,0
03-08-03,0,70,54,0
04-08-03,0,79,53,0
05-08-03,0.05,74,57,1
06-08-03,0,76,56,0
07-08-03,0,78,56,0
08-08-03,0,74,59,0
09-08-03,0.14,73,58,1
10-08-03,0.13,74,57,1
11-08-03,0,75,57,0
12-08-03,0,75,54,0
13-08-03,0,79,54,0
14-08-03,0,83,54,0
15-08-03,0,74,59,0
16-08-03,0,76,58,0
17-08-03,0,81,64,0
18-08-03,0,81,59,0
19-08-03,0,77,56,0
20-08-03,0,79,53,0
21-08-03,0,84,58,0
22-08-03,0,71,56,0
23-08-03,0,70,51,0
24-08-03,0,76,50,0
25-08-03,0,84,57,0
26-08-03,0,73,57,0
27-08-03,0,73,56,0
28-08-03,0,77,56,0
29-08-03,0,81,56,0
30-08-03,0,84,55,0
31-08-03,0,77,57,0
01-09-03,0,76,52,0
02-09-03,0,85,59,0
03-09-03,0,88,58,0
04-09-03,0,87,61,0
05-09-03,0,85,56,0
06-09-03,0,75,56,0
07-09-03,0.22,68,55,1
08-09-03,0.02,69,53,1
09-09-03,0,66,55,0
10-09-03,0.12,62,58,1
11-09-03,0.14,66,54,1
12-09-03,0,67,51,0
13-09-03,0,71,47,0
14-09-03,0,65,51,0
15-09-03,0,64,47,0
16-09-03,0.2,57,50,1
17-09-03,0.01,62,47,1
18-09-03,0.02,66,53,1
19-09-03,0.16,66,54,1
20-09-03,0,66,48,0
21-09-03,0,69,49,0
22-09-03,0,76,52,0
23-09-03,0,71,56,0
24-09-03,0,74,52,0
25-09-03,0,74,53,0
26-09-03,0,76,55,0
27-09-03,0,82,57,0
28-09-03,0,84,56,0
29-09-03,0,65,53,0
30-09-03,0,69,56,0
01-10-03,0,71,53,0
02-10-03,0.01,60,54,1
03-10-03,0,60,48,0
04-10-03,0,54,48,0
05-10-03,0,59,54,0
06-10-03,0.26,70,54,1
07-10-03,0,64,52,0
08-10-03,0.27,62,50,1
09-10-03,0.21,58,47,1
10-10-03,0,59,47,0
11-10-03,0.32,55,48,1
12-10-03,0.36,57,50,1
13-10-03,0,59,50,0
14-10-03,0,58,46,0
15-10-03,0.37,54,42,1
16-10-03,0.76,66,48,1
17-10-03,0.39,69,56,1
18-10-03,0,65,52,0
19-10-03,0.13,65,56,1
20-10-03,5.02,65,56,1
21-10-03,0.22,65,56,1
22-10-03,0.31,66,51,1
23-10-03,0,58,46,0
24-10-03,0,58,43,0
25-10-03,0,59,44,0
26-10-03,0,63,46,0
27-10-03,0,60,45,0
28-10-03,0,59,45,0
29-10-03,0.33,53,41,1
30-10-03,0,49,38,0
31-10-03,0,46,30,0
01-11-03,0.11,42,30,1
02-11-03,0.09,45,33,1
03-11-03,0,45,29,0
04-11-03,0,46,30,0
05-11-03,0,46,31,0
06-11-03,0,50,30,0
07-11-03,0.01,50,33,1
08-11-03,0,57,40,0
09-11-03,0,56,43,0
10-11-03,0.01,52,45,1
11-11-03,0,54,44,0
12-11-03,0,54,37,0
13-11-03,0,50,35,0
14-11-03,0,52,43,0
15-11-03,0.26,51,43,1
16-11-03,0.44,49,44,1
17-11-03,0.73,51,44,1
18-11-03,2.06,57,44,1
19-11-03,0.83,56,35,1
20-11-03,0.32,39,33,1
21-11-03,0.17,40,30,1
22-11-03,0,39,28,0
23-11-03,0.38,43,37,1
24-11-03,0,45,38,0
25-11-03,0.15,48,39,1
26-11-03,0,47,40,0
27-11-03,0.02,49,36,1
28-11-03,1.01,50,44,1
29-11-03,0.18,50,39,1
30-11-03,0,43,36,0
01-12-03,0.05,44,39,1
02-12-03,0.28,55,39,1
03-12-03,0.05,47,36,1
04-12-03,0.14,51,39,1
05-12-03,0.44,53,43,1
06-12-03,0.1,50,41,1
07-12-03,0.18,45,39,1
08-12-03,0.04,45,35,1
09-12-03,0,47,32,0
10-12-03,0.22,45,39,1
11-12-03,0.27,46,39,1
12-12-03,0.22,48,38,1
13-12-03,0.46,48,39,1
14-12-03,0.07,43,36,1
15-12-03,0.01,45,38,1
16-12-03,0.07,51,41,1
17-12-03,0,52,37,0
18-12-03,0,54,37,0
19-12-03,0.14,51,38,1
20-12-03,0.13,48,44,1
21-12-03,0.01,51,38,1
22-12-03,0,53,35,0
23-12-03,0,50,43,0
24-12-03,0.42,50,42,1
25-12-03,0,43,37,0
26-12-03,0,39,34,0
27-12-03,0.27,42,32,1
28-12-03,0,38,31,0
29-12-03,0,39,27,0
30-12-03,0.12,34,25,1
31-12-03,0.19,37,30,1
01-01-04,0.27,37,30,1
02-01-04,0.04,36,32,1
03-01-04,0.02,36,23,1
04-01-04,0,27,20,0
05-01-04,0,26,20,0
06-01-04,0.54,31,22,1
07-01-04,0.65,39,30,1
08-01-04,0.22,47,37,1
09-01-04,0.15,55,40,1
10-01-04,0.11,50,38,1
11-01-04,0,49,33,0
12-01-04,0.16,48,35,1
13-01-04,0.02,54,37,1
14-01-04,0.64,52,46,1
15-01-04,0.06,50,45,1
16-01-04,0,48,41,0
17-01-04,0,48,35,0
18-01-04,0.19,47,43,1
19-01-04,0,52,41,0
20-01-04,0,45,36,0
21-01-04,0,44,33,0
22-01-04,0.05,47,32,1
23-01-04,0.65,47,41,1
24-01-04,0.01,44,34,1
25-01-04,0,42,33,0
26-01-04,0,45,40,0
27-01-04,0,48,41,0
28-01-04,0.49,49,44,1
29-01-04,1.63,53,48,1
30-01-04,0.17,51,39,1
31-01-04,0.29,43,37,1
01-02-04,0.01,44,37,1
02-02-04,0.21,46,38,1
03-02-04,0.06,49,39,1
04-02-04,0.06,46,37,1
05-02-04,0,46,31,0
06-02-04,0.24,49,39,1
07-02-04,0,46,40,0
08-02-04,0,46,33,0
09-02-04,0,44,31,0
10-02-04,0,48,31,0
11-02-04,0,61,34,0
12-02-04,0,62,34,0
13-02-04,0.05,58,33,1
14-02-04,0.34,49,40,1
15-02-04,0.2,51,43,1
16-02-04,0.5,51,41,1
17-02-04,0.19,52,40,1
18-02-04,0.03,52,44,1
19-02-04,0,50,38,0
20-02-04,0,50,35,0
21-02-04,0,56,34,0
22-02-04,0,61,43,0
23-02-04,0.03,50,44,1
24-02-04,0.07,53,41,1
25-02-04,0.05,52,38,1
26-02-04,0.21,53,40,1
27-02-04,0.17,51,43,1
28-02-04,0.02,50,41,1
29-02-04,0,51,40,0
01-03-04,0,50,39,0
02-03-04,0,51,32,0
03-03-04,0.19,45,38,1
04-03-04,0.11,49,40,1
05-03-04,0.13,52,40,1
06-03-04,0,49,39,0
07-03-04,0.25,55,44,1
08-03-04,0,65,44,0
09-03-04,0.1,52,44,1
10-03-04,0,56,37,0
11-03-04,0,56,38,0
12-03-04,0,49,39,0
13-03-04,0,57,37,0
14-03-04,0,56,43,0
15-03-04,0,49,42,0
16-03-04,0,52,41,0
17-03-04,0.04,52,44,1
18-03-04,0.12,51,35,1
19-03-04,0.03,49,37,1
20-03-04,0,60,37,0
21-03-04,0,66,41,0
22-03-04,0.03,63,50,1
23-03-04,0.02,56,42,1
24-03-04,0.43,52,41,1
25-03-04,0.46,51,42,1
26-03-04,0.14,52,41,1
27-03-04,0.02,54,43,1
28-03-04,0,62,39,0
29-03-04,0,78,50,0
30-03-04,0.07,54,40,1
31-03-04,0,51,38,0
01-04-04,0,53,39,0
02-04-04,0,63,37,0
03-04-04,0,71,41,0
04-04-04,0,56,43,0
05-04-04,0,60,41,0
06-04-04,0,58,42,0
07-04-04,0,58,46,0
08-04-04,0,62,43,0
09-04-04,0,68,42,0
10-04-04,0,74,45,0
11-04-04,0,80,45,0
12-04-04,0,61,48,0
13-04-04,0.04,62,46,1
14-04-04,0.12,53,44,1
15-04-04,0.01,55,42,1
16-04-04,0.05,54,45,1
17-04-04,0.01,58,45,1
18-04-04,0.04,56,45,1
19-04-04,0.18,58,42,1
20-04-04,0.01,56,44,1
21-04-04,0,60,44,0
22-04-04,0,66,42,0
23-04-04,0.08,57,48,1
24-04-04,0,60,42,0
25-04-04,0,70,44,0
26-04-04,0,77,48,0
27-04-04,0.11,62,43,1
28-04-04,0,67,40,0
29-04-04,0,74,44,0
30-04-04,0,79,49,0
01-05-04,0,76,54,0
02-05-04,0,68,53,0
03-05-04,0,70,50,0
04-05-04,0,65,47,0
